d1379191ca03e50e98c088d74a01753c, Charlie Becerra ,'RT @Skype: A man recovering from a medical procedure took part in his son''s wedding via Skype, thanks to some wonderful nurses. http://t.co/eABm3tsZ'
099c3c1046cc7dd0443f6dd1e4dfd225,_R_A_H_I_T_,@hotmail @msn @Skype @telephone the night!!!!
099c3c1046cc7dd0443f6dd1e4dfd225,!Me dicen humilde!,@OlivierDario @Skype dame 20mnto
099c3c1046cc7dd0443f6dd1e4dfd225,@justinbieber,lol met @MusicLoverMaya and @Xsaartijd @skype
099c3c1046cc7dd0443f6dd1e4dfecea,#FrostYBMX,who wants a chat with me and @GillY_BMX on @Skype ??? #TeamDOPEBMX
d1379191ca03e50e98c088d74a01753c,'287676B3.''',@_VALERiiEx Waarom belde je me @skype
d1379191ca03e50e98c088d74a01753c,'287676B3.''','RT @_VALERiiEx: RT @Gideeonn: @_VALERiiEx Waarom belde je me @skype - Is leuk'''' ik kijk voetbal :$'
d1379191ca03e50e98c088d74a01753c,'287676B3.''','RT @_VALERiiEx: RT @Gideeonn: RT @_VALERiiEx: RT @Gideeonn: @_VALERiiEx Waarom belde je me @skype - Is leuk'''' ik kijk voetbal :$ ~Nou  =('';4'
099c3c1046cc7dd0443f6dd1e4dfc543,A. Vera Renica,Subscription for unlimited calling to mobiles in Australia&amp;Indonesia "@Skype: What do you wish Skype would release next? #SkypeListens"
099c3c1046cc7dd0443f6dd1e4dfecea,Aaron,'@Skype I can''t load the create an account page'
d1379191ca03e50e98c088d74a01a0d5,AaronMonaghanTv,I really wish my @skype was working :/
099c3c1046cc7dd0443f6dd1e4dfd225,Abdul Rahman Naser,@ashley_blake80 Fun @Skype ?
099c3c1046cc7dd0443f6dd1e4dfd225,Abdul Rahman Naser,@jadenbadd Horny @Skype ?
099c3c1046cc7dd0443f6dd1e4dfc543,Abdullah,@Skype virtual calling
099c3c1046cc7dd0443f6dd1e4dfc543,Abdullah Tariq,'@Skype I''d like to have Skype for Blackberry. Supporting BB OS. If you guys can look into it.'
d1379191ca03e50e98c088d74a0187a1,Abigail Kayser,@mthornton78 @pammoran @learningmurd @skype sounds like a cool idea. I think my kids will enjoy it. I wanna learn more about it.
d1379191ca03e50e98c088d74a01753c,Absurdum,@Skype you missed the part they had to read the wedding vows 6 times because the connection kept dropping.
d1379191ca03e50e98c088d74a0187a1,ACS Undergrad Office,RT @ToshibaInnovate: 50 innovative ideas for using @Skype in classrooms. #edchat #edtech http://t.co/JQUPXNnf
099c3c1046cc7dd0443f6dd1e4dfc79e,Adam,Wow just got a phising atempt/scam on @skype someoen calling me called SYSTEM HELP URGENT INSTRUCTIONS seriously? im not that stupid.
d1379191ca03e50e98c088d74a018330,Adam,RT @BebopVox: #Skype @Skype please fix your security loopholes from people getting IPs with 1 click. And stop being n00bs. @Microsoft #Microsoft
d1379191ca03e50e98c088d74a01963d,Adam M. Goldstein,@zephoria @microsoft @groupme @skype @groupme Who does "we" refer to here?
d1379191ca03e50e98c088d74a0187a1,Adam McKim,'@sararthewriter @toshibainnovate @skype I hadn''t. Thanks Sarah!'
d1379191ca03e50e98c088d74a0187a1,Adam streeter,'@Skype my girlfriend just tried calling my Skype number and got "number is not recognised... Can you let me know what''s happening?'
099c3c1046cc7dd0443f6dd1e4dfc543,Adil Khan,@Skype wish I could see the delivery/read status of IM sent to my friends. #SkypeListens
099c3c1046cc7dd0443f6dd1e4dfddad,Adrian Saturno,RT @Skype: 5 friends kept in touch by recreating the same group photo over 30 yrs. How do you stay in touch with your #friends? http://t.co/c5B8SUOZ
099c3c1046cc7dd0443f6dd1e4dfc79e,Agry Alifrian,'please add my @skype ID '' greee69'
d1379191ca03e50e98c088d74a018330,Ahmad 3atef Belal,Is there a way to unlock &amp; use @Skype on mobile phones in Egypt on 3G?
099c3c1046cc7dd0443f6dd1e4dfc543,Akemi Mokoto,@Skype something that allows website owners to stream their skype video via their website. Like Ustream but for websites only. #SkypeListens
